Year	Species	Gear	Metric Tons	Pounds	$
1978	SHARK	Lines	1.1	2400	848
1978	SHARK	Lines	0.1	300	95
1978	SHARK	Harpoons	0.2	400	208
1978	SHARK	Harpoons	0.4	900	342
1978	SHARK	Trawls	28.8	63400	13867
1978	SHARK	Pots and Traps And Traps	0.3	600	239
1978	SHARK	Nets	47.8	105300	38684
1978	SHARK	Nets	1.6	3500	1196
1978	SHARK	Lines	0.9	1900	727
1978	SHARK	Lines	0.5	1200	370
1978	SHARK	Lines	0.0	0	6
1978	SHARK	Nets	0.4	800	293
1978	SHARK	Nets	0.1	200	62
1978	SHARK	Trawls	0.1	300	96
1978	SHARK	Nets	131.5	289800	114775
1978	SHARK	Nets	0.9	2000	827
1978	SHARK	Lines	0.6	1300	524
1978	SHARK	Lines	0.0	0	5
1978	SHARK	Lines	1.3	2900	1359
1978	SHARK	Harpoons	0.0	0	19
1978	SHARK	Harpoons	2.2	4900	2150
1978	SHARK	Nets	0.5	1000	358
1978	SHARK	Nets	0.2	400	67
1978	SHARK	Trawls	26.2	57800	8981
1978	SHARK	Pots and Traps And Traps	1.0	2300	954
1978	SHARK	Nets	270.1	595500	200952
1978	SHARK	Gill Nets, Other	0.2	400	116
1978	SHARK	Nets	18.3	40300	7960
1978	SHARK	Lines	6.1	13400	4491
1978	SHARK	Lines	1.3	2900	910
1978	SHARK	Lines	1.2	2600	829
1978	SHARK	Harpoons	0.1	200	63
1978	SHARK	Harpoons	2.2	4900	7758
1978	SHARK	Diving Outfits	0.0	100	15
1978	SHEEPHEAD	Pots and Traps And Traps	0.5	1100	2396
1978	SHEEPHEAD	Nets	3.5	7800	2167
1978	SHEEPHEAD	Nets	0.1	200	48
1978	SHEEPHEAD	Lines	1.0	2100	621
1978	SHEEPHEAD	Diving Outfits	0.0	0	2
1978	SHELLFISH	Pots and Traps And Traps	0.0	0	22
1978	SHRIMP	Nets	0.1	200	400
1978	SHRIMP	Trawls	29.5	65000	120287
1978	SHRIMP	Brail Or Scoop	462.0	1018500	218893
1978	SHRIMP	Pots and Traps And Traps	1.8	3900	20826
1978	SHRIMP	By Hand	0.5	1100	5038
1978	SHRIMP	Trawls	6297.4	13883300	2922185
1978	SHRIMP	Pots and Traps And Traps	1.0	2200	2126
1978	SHRIMP	Pots and Traps And Traps	0.8	1800	1893
1978	SHRIMP	Nets	0.0	0	36
1978	SHRIMP	Trawls	45.7	100800	109497
1978	SHRIMP	Pots and Traps And Traps	2.1	4600	12291
1978	SHRIMP	Pots and Traps And Traps	3.7	8200	20393
1978	SHRIMP	Nets	0.0	0	133
1978	SILVERSIDES	Nets	0.0	100	18
1978	SILVERSIDES	Nets	2.6	5700	847
1978	SILVERSIDES	Nets	0.9	1900	312
1978	SILVERSIDES	Lines	0.5	1000	154
1978	SILVERSIDES	Brail Or Scoop	0.2	500	142
1978	SKATE	Trawls	102.2	225300	46585
1978	SKATE	Pots and Traps And Traps	0.1	300	30
1978	SKATE	Nets	12.8	28200	4705
1978	SKATE	Gill Nets, Other	0.0	100	10
1978	SKATE	Nets	8.3	18400	1491
1978	SKATE	Lines	0.8	1800	133
1978	SKATE	Lines	0.3	700	69
1978	SKATE	Lines	0.1	300	63
1978	SMELT	Nets	2.4	5200	1417
1978	SMELT	Nets	5.8	12700	1296
1978	SMELT	Nets	3.9	8700	1407
1978	SMELT	Pots and Traps And Traps	0.7	1600	481
1978	SMELT	Nets	1.0	2200	430
1978	SMELT	Gill Nets, Other	0.0	100	8
1978	SMELT	Lines	1.6	3500	691
1978	SMELT	Lines	1.2	2700	648
1978	SMELT	Brail Or Scoop	152.3	335700	86395
1978	SOLE	Trawls	9421.2	20770000	3788660
1978	SOLE	Pots and Traps And Traps	0.0	100	13
1978	SOLE	Nets	0.0	0	4
1978	SOLE	Trawls	1802.7	3974300	997807
1978	SOLE	Pots and Traps And Traps	0.0	0	1
1978	SOLE	Nets	0.2	400	117
1978	SOLE	Nets	0.0	0	8
1978	SOLE	Lines	0.0	0	8
1978	SOLE	Nets	0.7	1500	162
1978	SOLE	Trawls	1193.8	2631900	962433
1978	SOLE	Nets	0.0	100	25
1978	SOLE	Nets	0.0	100	47
1978	SOLE	Lines	0.0	100	97
1978	SOLE	Lines	0.1	300	148
1978	SOLE	Trawls	697.3	1537200	412063
1978	SOLE	Lines	0.1	200	97
1978	SOLE	Trawls	6.3	13800	4220
1978	SOLE	Nets	0.0	0	1
1978	SOLE	Trawls	112.9	248800	75405
1978	SOLE	Pots and Traps And Traps	0.0	0	5
1978	SOLE	Nets	0.2	500	157
1978	SOLE	Nets	0.0	100	42
1978	SOLE	Lines	0.0	0	11
1978	SOLE	Lines	0.0	0	12
1978	SOLE	Trawls	15.6	34400	6457
1978	SOLE	Pots and Traps And Traps	0.0	0	0
1978	SOLE	Nets	3.8	8400	2405
1978	SOLE	Gill Nets, Other	0.0	0	9
1978	SOLE	Nets	0.3	700	248
1978	SOLE	Lines	0.7	1500	673
1978	SOLE	Lines	0.3	700	281
1978	SOLE	Lines	0.1	200	72
1978	SQUID	Nets	2521.2	5558200	250022
1978	SQUID	Nets	9526.0	21001100	2170643
1978	SQUID	Trawls	46.1	101600	3151
1978	SQUID	Pots and Traps And Traps	33.0	72700	10530
1978	SQUID	Nets	26.1	57500	2886
1978	SQUID	Lines	33.5	73800	6965
1978	SQUID	Lines	1.3	2900	390
1978	SQUID	Brail Or Scoop	4972.1	10961600	448131
1978	STURGEONS	Nets	0.0	0	11
1978	SUCKERS	Nets	0.1	200	30
1978	SURFPERCHES	Nets	1.8	3900	1990
1978	SURFPERCHES	Nets	0.1	300	43
1978	SURFPERCHES	Nets	0.6	1300	170
1978	SURFPERCHES	Trawls	0.6	1400	415
1978	SURFPERCHES	Pots and Traps And Traps	0.1	300	107
1978	SURFPERCHES	Nets	18.8	41400	16336
1978	SURFPERCHES	Gill Nets, Other	0.0	0	5
1978	SURFPERCHES	Nets	0.1	300	130
1978	SURFPERCHES	Lines	55.3	122000	64618
1978	SURFPERCHES	Lines	0.7	1500	672
1978	SURFPERCHES	Lines	0.0	0	10
1978	SURFPERCHES	Brail Or Scoop	0.7	1500	538
1978	SWORDFISH	Nets	0.0	100	216
1978	SWORDFISH	Pots and Traps And Traps	0.1	200	225
1978	SWORDFISH	Nets	8.9	19600	32322
1978	SWORDFISH	Lines	0.5	1200	2236
1978	SWORDFISH	Harpoons	1171.3	2582300	4527091
1978	SWORDFISH	Spears	0.4	800	1343
1978	TOMCOD	Trawls	0.0	0	2
1978	TUNA	Nets	128.6	283600	172014
1978	TUNA	Nets	2.2	4900	2997
1978	TUNA	Nets	0.1	200	274
1978	TUNA	Trawls	0.6	1300	836
1978	TUNA	Pots and Traps And Traps	2.9	6500	3911
1978	TUNA	Nets	0.8	1700	948
1978	TUNA	Lines	2162.7	4767900	3165769
1978	TUNA	Lines	2463.2	5430400	3308774
1978	TUNA	Lines	5011.6	11048500	6637556
1978	TUNA	Lines	1.1	2500	1612
1978	TUNA	Harpoons	0.7	1500	1493
1978	TUNA	Diving Outfits	0.7	1600	0
1978	TUNA	Nets	1188.2	2619400	1100179
1978	TUNA	Nets	76.6	168800	70877
1978	TUNA	Lines	0.0	100	80
1978	TUNA	Nets	374.1	824700	82476
1978	TUNA	Nets	162.9	359100	36305
1978	TUNA	Lines	2.3	5100	607
1978	TUNA	Lines	0.0	0	8
1978	TUNA	Nets	4060.0	8950600	3801289
1978	TUNA	Nets	230.6	508300	208410
1978	TUNA	Nets	1.3	2800	2219
1978	TUNA	Lines	6.6	14500	6217
1978	TUNA	Lines	14.0	30800	24698
1978	TUNA	Nets	52020.5	114684400	43830997
1978	TUNA	Nets	5565.3	12269200	4846335
1978	TUNA	Nets	12.7	28000	11067
1978	TUNA	Pots and Traps And Traps	0.0	0	110
1978	TUNA	Nets	0.1	200	76
1978	TUNA	Lines	4626.7	10200100	4005852
1978	TUNA	Lines	1.5	3300	1114
1978	TUNA	Lines	0.0	100	17
1978	TUNA	Harpoons	0.1	200	71
1978	TUNA	Nets	73750.0	162589300	67606353
1978	TUNA	Nets	9251.2	20395300	8567758
1978	TUNA	Nets	15.9	35000	15852
1978	TUNA	Nets	3.3	7300	2537
1978	TUNA	Nets	0.0	0	6
1978	TUNA	Lines	3654.0	8055500	3348309
1978	TUNA	Lines	7.7	17000	11802
1978	TUNA	Harpoons	0.2	500	901
1978	TUNA	Nets	0.7	1500	1179
1978	TUNA	Lines	0.1	200	92
1978	TUNA	Lines	0.0	100	16
1978	WAHOO	Lines	3.3	7200	3395
1978	WAHOO	Harpoons	0.5	1200	529
1978	WHITEFISH	Nets	0.1	200	36
1978	WHITEFISH	Lines	1.0	2200	795
1978	YELLOWTAIL JACK	Nets	43.7	96300	20152
1978	YELLOWTAIL JACK	Nets	122.8	270800	92048
1978	YELLOWTAIL JACK	Gill Nets, Other	1.2	2600	898
1978	YELLOWTAIL JACK	Nets	5.6	12400	3751
1978	YELLOWTAIL JACK	Lines	26.8	59100	24393
1978	YELLOWTAIL JACK	Lines	0.1	300	100
1978	YELLOWTAIL JACK	Brail Or Scoop	8.7	19200	6714
1979	ABALONE	Diving Outfits	449.9	991785	1321432
1979	ANCHOVY	Nets	47046.1	103717900	2594631
1979	ANCHOVY	Nets	1491.9	3288955	213362
1979	ANCHOVY	Gill Nets	7.0	15433	1049
1979	ANCHOVY	Nets	240.5	530180	58341
1979	ANCHOVY	Lines	0.1	325	75
1979	ANCHOVY	Brail Or Scoop	94.5	208300	4791
1979	BARRACUDA	Nets	0.1	262	175
1979	BARRACUDA	Trawls	0.1	130	29
1979	BARRACUDA	Pots and Traps And Traps	0.1	181	127
1979	BARRACUDA	Gill Nets	14.5	31950	22483
1979	BARRACUDA	Lines	0.1	316	141
1979	BARRACUDA	Lines	2.0	4325	2246
1979	BARRACUDA	Harpoons	0.1	143	114
1979	BLACKSMITH	Nets	7.4	16320	866
1979	BLACKSMITH	Gill Nets	0.0	15	2
1979	BONITO	Nets	1663.0	3666339	737532
1979	BONITO	Nets	127.9	281961	50731
1979	BONITO	Trawls	0.1	121	33
1979	BONITO	Pots and Traps And Traps	0.3	637	171
1979	BONITO	Nets	0.0	4	1
1979	BONITO	Gill Nets	140.7	310107	50474
1979	BONITO	Gill Nets, Other	0.0	100	15
1979	BONITO	Nets	0.5	1113	197
1979	BONITO	Lines	1.9	4252	1405
1979	BONITO	Lines	39.2	86347	20137
1979	BONITO	Lines	10.4	22903	5958
1979	BONITO	Lines	0.3	658	270
1979	BONITO	Harpoons	0.1	186	93
1979	BONITO	Diving Outfits	0.0	10	3
1979	CABEZON	Nets	0.0	48	10
1979	CABEZON	Trawls	4.0	8745	1086
1979	CABEZON	Pots and Traps And Traps	2.0	4406	989
1979	CABEZON	Nets	0.6	1293	175
1979	CABEZON	Gill Nets	10.4	22899	3291
1979	CABEZON	Nets	1.3	2882	744
1979	CABEZON	Lines	0.0	31	3
1979	CABEZON	Lines	4.4	9747	1829
1979	CABEZON	Lines	0.1	169	44
1979	CABEZON	Lines	0.0	54	8
1979	CABEZON	Diving Outfits	0.0	60	27
1979	CARP	Nets	0.1	114	141
1979	CATFISHES & BULLHEADS	Pots and Traps And Traps	0.0	67	201
1979	BIVALVES	Rakes	0.0	50	50
1979	BIVALVES	Pots and Traps And Traps	0.7	1558	2055
1979	BIVALVES	Rakes	191.3	421643	62245
1979	BIVALVES	Diving Outfits	0.1	240	720
1979	CRAB	Trawls	0.3	571	181
1979	CRAB	Trawls	7.7	16978	13486
1979	CRAB	Pots and Traps And Traps	5877.2	12956882	8846104
1979	CRAB	Nets	0.0	28	33
1979	CRAB	Gill Nets	0.5	1145	1215
1979	CRAB	Nets	0.2	428	434
1979	CRAB	Lines	0.9	1989	2232
1979	CRAB	Trawls	0.2	344	344
1979	CRAB	Nets	0.0	68	35
1979	CRAB	Trawls	0.8	1818	557
1979	CRAB	Pots and Traps And Traps	428.5	944700	537906
1979	CRAB	Nets	0.2	337	61
1979	CRAB	Gill Nets	2.7	6053	2279
1979	CRAB	Nets	0.1	209	49
1979	CRAB	Lines	0.2	337	184
1979	CRAB	Pots and Traps And Traps	6.5	14402	5614
1979	CRAB 	Trawls	0.2	340	122
1979	CRAB 	Pots and Traps And Traps	0.5	1032	5494
1979	CRAYFISHES OR CRAWFISHES	Pots and Traps And Traps	203.0	447469	328454
1979	CRAYFISHES OR CRAWFISHES	Gill Nets	0.0	101	71
1979	CROAKER	Nets	1.1	2421	686
1979	CROAKER	Nets	48.1	105965	17563
1979	CROAKER	Trawls	13.0	28650	8563
1979	CROAKER	Pots and Traps And Traps	0.3	692	181
1979	CROAKER	Nets	0.3	586	134
1979	CROAKER	Gill Nets	176.4	388808	111745
1979	CROAKER	Gill Nets, Other	18.0	39753	11073
1979	CROAKER	Nets	4.3	9533	2800
1979	CROAKER	Lines	0.4	822	469
1979	CROAKER	Lines	60.7	133870	51580
1979	CROAKER	Lines	2.2	4904	2129
1979	CROAKER	Lines	0.1	288	94
1979	DOLPHINFISH	Lines	0.3	694	400
1979	EEL	Trawls	0.0	20	5
1979	EEL	Pots and Traps And Traps	0.0	32	40
1979	EEL	Lines	0.0	6	2
1979	EEL	Trawls	0.1	129	22
1979	EEL	Pots and Traps And Traps	0.8	1780	1162
1979	EEL	Gill Nets, Other	0.0	30	3
1979	EEL	Nets	0.0	9	2
1979	EEL	Lines	0.1	175	103
1979	FINFISHES	Lines	0.0	12	36
1979	FINFISHES	Trawls	0.0	52	13
1979	FINFISHES	Nets	1.9	4100	1206
1979	FINFISHES	Nets	14.2	31277	5275
1979	FINFISHES	Trawls	4.3	9564	1673
1979	FINFISHES	Pots and Traps And Traps	0.3	722	247
1979	FINFISHES	Gill Nets	67.3	148355	50783
1979	FINFISHES	Gill Nets, Other	4.9	10870	2209
1979	FINFISHES	Nets	0.2	470	99
1979	FINFISHES	Lines	0.1	310	168
1979	FINFISHES	Lines	81.4	179482	68055
1979	FINFISHES	Lines	1.5	3385	1650
1979	FINFISHES	Lines	1.4	3044	1599
1979	FINFISHES	Nets	11.3	24876	6663
1979	FINFISHES	Brail Or Scoop	0.7	1471	1429
1979	FINFISHES	Diving Outfits	0.1	111	33
1979	FINFISHES	Trawls	0.1	290	64
1979	FINFISHES	Lines	0.5	1080	544
1979	FINFISHES	Diving Outfits	0.0	12	900
1979	FLATFISH	Diving Outfits	0.0	58	17
1979	FLATFISH	Nets	0.1	296	88
1979	FLATFISH	Trawls	323.8	713769	174906
1979	FLATFISH	Pots and Traps And Traps	0.1	214	86
1979	FLATFISH	Nets	1.5	3320	1110
1979	FLATFISH	Gill Nets	22.4	49424	17664
1979	FLATFISH	Gill Nets, Other	0.8	1819	639
1979	FLATFISH	Nets	24.6	54290	23849
1979	FLATFISH	Lines	0.0	24	8
1979	FLATFISH	Lines	0.9	1975	711
1979	FLATFISH	Lines	0.7	1509	438
1979	FLATFISH	Lines	0.0	55	25
1979	FLATFISH	Trawls	122.5	270074	34759
1979	FLATFISH	Nets	0.0	4	1
1979	FLATFISH	Gill Nets	4.6	10166	8872
1979	FLATFISH	Lines	0.3	595	238
1979	FLATFISH	Lines	0.0	20	2
1979	FLATFISH, SANDDAB	Nets	0.0	4	2
1979	FLATFISH, SANDDAB	Trawls	0.1	215	66
1979	FLATFISH, SANDDAB	Trawls	576.4	1270680	410361
1979	FLATFISH, SANDDAB	Gill Nets	0.3	674	272
1979	FLATFISH, SANDDAB	Gill Nets, Other	0.2	378	134
1979	FLATFISH, SANDDAB	Nets	0.1	160	64
1979	FLATFISH, SANDDAB	Lines	0.1	179	178
1979	FLATFISH, SANDDAB	Lines	19.1	42160	20889
1979	FLATFISH, SANDDAB	Lines	1.9	4280	1564
1979	FLATFISH, SANDDAB	Lines	1.8	3989	2072
1979	FLATFISH	Trawls	0.0	13	4
1979	FLATFISH	Gill Nets	0.2	513	181
1979	FLATFISH	Lines	0.0	12	5
1979	FLATFISH	Lines	0.0	52	13
1979	FLYINGFISHES	Gill Nets	7.8	17231	6882
1979	FLYINGFISHES	Gill Nets, Other	18.1	39798	15398
1979	FLYINGFISHES	Harpoons	2.2	4902	1961
1979	GRENADIERS	Trawls	36.2	79758	7949
1979	GRENADIERS	Pots and Traps And Traps	0.0	40	4
1979	GROUPERS	Gill Nets	4.8	10676	3764
1979	GROUPERS	Lines	2.2	4765	1900
1979	GROUPERS	Lines	0.1	302	242
1979	HAKE	Trawls	831.9	1834103	146634
1979	HAKE	Trawls	0.6	1392	111
1979	HAKE	Gill Nets	0.3	631	125
1979	HAKE	Lines	0.0	3	3
1979	HAKE	Lines	0.1	135	53
1979	HALFMOON	Nets	0.3	730	219
1979	HALFMOON	Pots and Traps And Traps	0.0	101	58
1979	HALFMOON	Gill Nets	2.9	6448	3556
1979	HALFMOON	Lines	1.7	3828	1830
1979	FLATFISH	Lines	0.2	399	473
1979	FLATFISH	Nets	1.0	2235	1303
1979	FLATFISH	Trawls	66.6	146771	189844
1979	FLATFISH	Pots and Traps And Traps	0.2	437	536
1979	FLATFISH	Nets	5.5	12157	17096
1979	FLATFISH	Gill Nets	191.1	421209	581967
1979	FLATFISH	Gill Nets, Other	0.8	1803	1813
1979	FLATFISH	Nets	17.4	38294	52915
1979	FLATFISH	Lines	0.3	655	938
1979	FLATFISH	Lines	15.0	33026	49918
1979	FLATFISH	Lines	3.3	7347	10443
1979	FLATFISH	Lines	0.3	632	1272
1979	FLATFISH	Brail Or Scoop	0.0	69	69
1979	FLATFISH	Harpoons	0.0	19	28
1979	FLATFISH	Nets	0.0	35	53
1979	FLATFISH	Lines	0.1	220	495
1979	HERRING	Nets	22.1	48802	25060
1979	HERRING	Nets	1433.3	3159858	1905279
1979	HERRING	Nets	434.9	958790	574098
1979	HERRING	Trawls	0.3	552	36
1979	HERRING	Gill Nets	2366.6	5217442	4500281
1979	HERRING	Nets	0.0	30	30
1979	HERRING	Lines	0.0	2	3
1979	MACKEREL	Nets	20828.6	45918692	3238304
1979	MACKEREL	Nets	661.1	1457399	116582
1979	MACKEREL	Trawls	8.8	19408	2157
1979	MACKEREL	Gill Nets	7.2	15871	2108
1979	MACKEREL	Nets	0.1	212	63
1979	MACKEREL	Lines	41.6	91798	8185
1979	MACKEREL	Lines	0.3	659	86
1979	MACKEREL	Lines	0.1	270	67
1979	LINGCOD	Trawls	0.2	350	84
1979	LINGCOD	Trawls	6.1	13394	3196
1979	LINGCOD	Trawls	1328.5	2928893	678364
1979	LINGCOD	Pots and Traps And Traps	3.1	6864	2020
1979	LINGCOD	Nets	0.6	1275	301
1979	LINGCOD	Gill Nets	6.0	13320	3900
1979	LINGCOD	Gill Nets, Other	0.1	178	71
1979	LINGCOD	Nets	1.3	2850	1110
1979	LINGCOD	Lines	0.3	680	371
1979	LINGCOD	Lines	37.1	81783	31100
1979	LINGCOD	Lines	2.3	5138	1451
1979	LINGCOD	Lines	41.8	92152	31845
1979	LINGCOD	Lines	6.4	14150	5156
1979	LOBSTER	Pots and Traps And Traps	190.0	418765	1353037
1979	LOBSTER	Gill Nets	0.1	143	397
1979	LOBSTER	Lines	0.0	33	101
1979	MACKEREL	Nets	266.4	587375	43658
1979	MACKEREL	Nets	12.9	28531	2861
1979	MACKEREL	Trawls	9.6	21107	2384
1979	MACKEREL	Pots and Traps And Traps	0.1	121	18
1979	MACKEREL	Nets	0.0	9	2
1979	MACKEREL	Gill Nets	3.3	7243	1363
1979	MACKEREL	Nets	0.0	8	1
1979	MACKEREL	Lines	0.1	216	54
1979	MACKEREL	Lines	5.2	11503	2999
1979	MACKEREL	Lines	1.5	3312	746
1979	MACKEREL	Nets	21601.7	47623198	3335422
1979	MACKEREL	Nets	565.6	1247007	93733
1979	MACKEREL	Trawls	5.8	12687	854
1979	MACKEREL	Pots and Traps And Traps	0.0	77	15
1979	MACKEREL	Gill Nets	62.9	138666	15652
1979	MACKEREL	Gill Nets, Other	0.1	125	19
1979	MACKEREL	Nets	0.0	39	9
1979	MACKEREL	Lines	0.5	1054	393
1979	MACKEREL	Lines	161.4	355727	33672
1979	MACKEREL	Lines	0.0	104	46
1979	MACKEREL	Lines	0.0	80	13
1979	MACKEREL	Brail Or Scoop	5.9	12978	2325
1979	MACKEREL	Harpoons	0.1	120	24
1979	MACKEREL	Diving Outfits	0.1	172	52
1979	MARINE WORM	Trawls	0.1	233	651
1979	MUDSUCKER	Nets	0.0	7	35
1979	MUDSUCKER	Pots and Traps And Traps	0.9	1929	6733
1979	MUDSUCKER	Lines	4.5	9908	1504
1979	MUDSUCKER	Lines	0.1	200	170
1979	MULLET(LIZA)	Gill Nets	7.0	15514	8345
1979	MULLET(LIZA)	Lines	0.7	1495	770
1979	BIVALVES	Rakes	7.9	17354	7347
1979	OCTOPUS	Trawls	0.5	1052	468
1979	OCTOPUS	Trawls	41.3	91026	40232
1979	OCTOPUS	Pots and Traps And Traps	4.8	10585	4555
1979	OCTOPUS	Pots and Traps And Traps	0.1	168	123
1979	OCTOPUS	Gill Nets	0.1	274	165
1979	OCTOPUS	Lines	0.5	1121	924
1979	OCTOPUS	Lines	0.0	55	24
1979	OCTOPUS	Lines	0.0	28	84
1979	OCTOPUS	Lines	0.3	740	324
1979	OCTOPUS	Lines	0.0	97	46
1979	OPALEYE	Nets	0.1	290	87
1979	OPALEYE	Gill Nets	2.1	4641	2018
1979	OPALEYE	Nets	0.0	3	1
1979	OPALEYE	Lines	0.2	400	222
1979	BIVALVES	By Hand	0.0	81	426
1979	BIVALVES	By Hand	0.2	435	4838
1979	BIVALVES	Nets	519.0	1144092	1479667
1979	POMPANO	Nets	1.7	3713	2265
1979	POMPANO	Nets	45.5	100340	58520
1979	POMPANO	Trawls	0.2	394	196
1979	POMPANO	Pots and Traps And Traps	0.8	1863	1535
1979	POMPANO	Nets	0.0	1	0
1979	POMPANO	Gill Nets	8.5	18699	14739
1979	POMPANO	Gill Nets, Other	1.7	3846	3511
1979	POMPANO	Nets	0.2	365	448
1979	POMPANO	Lines	0.2	353	241
1979	POMPANO	Lines	0.2	490	473
1979	POMPANO	Brail Or Scoop	0.1	167	334
1979	RATFISH SPOTTED	Trawls	0.2	450	45
1979	RAYS	Gill Nets	0.2	411	191
1979	ROCK BASSES	Nets	0.2	538	813
1979	ROCK BASSES	Pots and Traps And Traps	0.0	12	4
1979	ROCK BASSES	Gill Nets	15.2	33481	22901
1979	ROCK BASSES	Gill Nets, Other	0.0	36	58
1979	ROCK BASSES	Nets	0.0	68	73
1979	ROCK BASSES	Lines	0.1	208	135
1979	ROCK BASSES	Lines	3.3	7183	4960
1979	ROCK BASSES	Lines	0.1	138	177
1979	ROCKFISH	Trawls	61.0	134563	43306
1979	ROCKFISH	Lines	0.1	143	73
1979	ROCKFISH	Lines	1.2	2654	931
1979	ROCKFISH	Lines	0.2	463	106
1979	ROCKFISH	Lines	0.9	2061	824
1979	ROCKFISH	Nets	0.4	875	175
1979	ROCKFISH	Trawls	9.4	20621	6377
1979	ROCKFISH	Pots and Traps And Traps	0.0	31	10
1979	ROCKFISH	Nets	0.0	47	8
1979	ROCKFISH	Gill Nets	0.1	131	49
1979	ROCKFISH	Nets	0.0	7	2
1979	ROCKFISH	Lines	30.5	67227	20723
1979	ROCKFISH	Lines	0.5	1143	345
1979	ROCKFISH	Lines	2.6	5699	1736
1979	ROCKFISH	Trawls	56.5	124501	51426
1979	ROCKFISH	Pots and Traps And Traps	1.5	3242	1481
1979	ROCKFISH	Nets	0.1	327	128
1979	ROCKFISH	Gill Nets	0.4	804	336
1979	ROCKFISH	Nets	0.0	12	5
1979	ROCKFISH	Lines	0.1	325	228
1979	ROCKFISH	Lines	3.5	7718	3942
1979	ROCKFISH	Lines	0.3	672	337
1979	ROCKFISH	Lines	0.1	134	80
1979	ROCKFISH	Lines	0.0	44	22
1979	ROCKFISH	Nets	0.5	1045	418
1979	ROCKFISH	Trawls	0.1	148	16
1979	ROCKFISH	Pots and Traps And Traps	0.7	1465	366
1979	ROCKFISH	Gill Nets	0.2	550	165
1979	ROCKFISH	Nets	0.0	8	2
1979	ROCKFISH	Lines	14.0	30903	9817
1979	ROCKFISH	Lines	0.1	160	56
1979	ROCKFISH	Trawls	2.4	5350	1658
1979	ROCKFISH	Pots and Traps And Traps	0.0	30	8
1979	ROCKFISH	Lines	0.6	1284	668
1979	ROCKFISH	Lines	0.3	680	353
1979	ROCKFISH	Lines	6.5	14304	7598
1979	ROCKFISH	Lines	0.5	1210	657
1979	ROCKFISH	Nets	0.3	770	501
1979	ROCKFISH	Trawls	1.0	2138	795
1979	ROCKFISH	Gill Nets	9.8	21665	10173
1979	ROCKFISH	Lines	21.2	46826	22640
1979	ROCKFISH	Nets	4.5	10000	1000
1979	ROCKFISH	Trawls	110.9	244390	43070
1979	ROCKFISH	Pots and Traps And Traps	0.4	834	179
1979	ROCKFISH	Lines	0.0	7	2
1979	ROCKFISH	Trawls	0.4	812	149
1979	ROCKFISH	Trawls	12.8	28237	9584
1979	ROCKFISH	Pots and Traps And Traps	5.6	12382	3686
1979	ROCKFISH	Nets	0.0	5	2
1979	ROCKFISH	Gill Nets	6.7	14782	6568
1979	ROCKFISH	Gill Nets, Other	0.2	370	148
1979	ROCKFISH	Nets	0.0	50	25
1979	ROCKFISH	Lines	0.4	895	518
1979	ROCKFISH	Lines	289.8	638897	296934
1979	ROCKFISH	Lines	0.4	860	206
1979	ROCKFISH	Lines	10.2	22561	11089
1979	ROCKFISH	Lines	17.3	38209	19020
1979	ROCKFISH	Diving Outfits	0.0	43	19
1979	ROCKFISH	Trawls	0.1	126	45
1979	ROCKFISH	Pots and Traps And Traps	0.0	80	32
1979	ROCKFISH	Gill Nets	15.5	34087	6823
1979	ROCKFISH	Gill Nets, Other	17.3	38152	7863
1979	ROCKFISH	Lines	1.3	2845	1336
1979	ROCKFISH	Lines	8.0	17606	6448
1979	ROCKFISH	Lines	0.2	450	203
1979	ROCKFISH	Lines	0.4	816	283
1979	ROCKFISH	Lines	2.1	4630	2210
1979	ROCKFISHES	Lines	5.9	13102	3370
1979	ROCKFISHES	Nets	7.0	15491	5799
1979	ROCKFISHES	Nets	1.1	2492	1308
1979	ROCKFISHES	Trawls	82.2	181250	36893
1979	ROCKFISHES	Trawls	9358.8	20632322	4252414
1979	ROCKFISHES	Pots and Traps And Traps	24.9	54967	17778
1979	ROCKFISHES	Nets	22.4	49491	19408
1979	ROCKFISHES	Gill Nets	879.5	1939000	737898
1979	ROCKFISHES	Gill Nets, Other	5.2	11386	2670
1979	ROCKFISHES	Nets	0.5	1077	640
1979	ROCKFISHES	Lines	14.4	31749	18389
1979	ROCKFISHES	Lines	1409.7	3107772	1367553
1979	ROCKFISHES	Lines	29.7	65380	15780
1979	ROCKFISHES	Lines	0.6	1400	658
1979	ROCKFISHES	Lines	218.9	482638	128393
1979	ROCKFISHES	Lines	78.1	172144	72686
1979	ROCKFISHES	Nets	0.0	22	6
1979	ROCKFISHES	Harpoons	0.0	100	50
1979	ROCKFISHES	Diving Outfits	0.7	1445	734
1979	SABLEFISH	Trawls	1.8	3919	1248
1979	SABLEFISH	Trawls	4710.8	10385378	2030437
1979	SABLEFISH	Pots and Traps And Traps	7428.3	16376519	3776174
1979	SABLEFISH	Pots and Traps And Traps	0.0	20	2
1979	SABLEFISH	Gill Nets	20.0	44135	12250
1979	SABLEFISH	Lines	0.6	1308	287
1979	SABLEFISH	Lines	279.1	615294	367259
1979	SABLEFISH	Lines	0.0	63	13
1979	SABLEFISH	Lines	120.1	264757	82877
1979	SABLEFISH	Lines	395.1	870994	424453
1979	SABLEFISH	Harpoons	5.0	11070	2575
1979	SABLEFISH	Diving Outfits	0.0	72	18
1979	SACRAMENTO BLACKFISH	Nets	6.1	13515	6229
